--------------------------------------------------【Header】--------------------------------------------------
2022-04-28 13:24:22,072 WARN  [30244-1] Program.Main  开放Zyan端口15092成功  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Program.cs(96行)
2022-04-28 14:59:13,449 INFO  [30244-38] DisplayManage  修改内屏亮度为：80  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:14,152 INFO  [30244-6] DisplayManage  修改内屏亮度为：95  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:14,841 INFO  [30244-38] DisplayManage  修改内屏亮度为：89  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:15,033 INFO  [30244-6] DisplayManage  修改内屏亮度为：75  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:15,231 INFO  [30244-38] DisplayManage  修改内屏亮度为：69  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:15,550 INFO  [30244-6] DisplayManage  修改内屏亮度为：61  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:15,745 INFO  [30244-38] DisplayManage  修改内屏亮度为：58  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:15,952 INFO  [30244-6] DisplayManage  修改内屏亮度为：57  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:16,151 INFO  [30244-38] DisplayManage  修改内屏亮度为：56  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:16,361 INFO  [30244-6] DisplayManage  修改内屏亮度为：52  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:16,672 INFO  [30244-38] DisplayManage  修改内屏亮度为：36  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:16,871 INFO  [30244-6] DisplayManage  修改内屏亮度为：30  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:17,113 INFO  [30244-38] DisplayManage  修改内屏亮度为：31  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:17,301 INFO  [30244-6] DisplayManage  修改内屏亮度为：51  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:17,504 INFO  [30244-38] DisplayManage  修改内屏亮度为：70  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:17,700 INFO  [30244-6] DisplayManage  修改内屏亮度为：79  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:17,921 INFO  [30244-38] DisplayManage  修改内屏亮度为：87  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:18,112 INFO  [30244-6] DisplayManage  修改内屏亮度为：94  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:18,322 INFO  [30244-38] DisplayManage  修改内屏亮度为：97  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:29,733 INFO  [30244-6] DisplayInfo  DisplayInformation.GetDisplayMonitorsAsync() 获取到设备数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfo.cs(63行)
2022-04-28 14:59:29,734 INFO  [30244-6] DisplayInfo  [{"DeviceInstanceId":"DISPLAY\\CSO1609\\5&14475071&0&UID4357","DisplayName":"","IsInternal":true,"ConnectionDescription":"Internal","PhysicalSize":16.0043125}]  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfo.cs(65行)
2022-04-28 14:59:29,734 INFO  [30244-6] DisplayInfoGet   DisplayInfo.GetDisplayMonitorsAsync()获取到显示器数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(48行)
2022-04-28 14:59:29,735 INFO  [30244-6] DisplayContext  EnumerateDevices() 开始获取显示器枚举信息  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(73行)
2022-04-28 14:59:29,736 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:59:29,736 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:59:29,737 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY2  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:59:29,738 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:2  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:59:29,739 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY3  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:59:29,739 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:3  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:59:29,740 INFO  [30244-6] DisplayContext  EnumDisplayDevices() 获取到设备枚举信息 displayName:\\.\DISPLAY4  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(77行)
2022-04-28 14:59:29,740 INFO  [30244-6] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:4  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:59:29,741 INFO  [30244-6] DisplayInfoGet  [{"DeviceInstanceId":"DISPLAY\\CSO1609\\5&14475071&0&UID4357","Description":"Lenovo DisplayHDR","DisplayIndex":1,"MonitorIndex":0}]  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(52行)
2022-04-28 14:59:29,741 INFO  [30244-6] DisplayInfoGet  GetDisplayList()获取到显示器数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(89行)
2022-04-28 14:59:32,383 INFO  [30244-6] DisplayManage  修改音量为：2  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:59:32,467 INFO  [30244-6] DisplayManage  修改音量为：0  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:59:33,939 INFO  [30244-36] DisplayManage  修改内屏亮度为：95  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:34,088 INFO  [30244-6] DisplayManage  修改内屏亮度为：94  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:34,278 INFO  [30244-38] DisplayManage  修改内屏亮度为：93  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:34,427 INFO  [30244-36] DisplayManage  修改内屏亮度为：91  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:34,575 INFO  [30244-6] DisplayManage  修改内屏亮度为：89  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:34,740 INFO  [30244-38] DisplayManage  修改内屏亮度为：85  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:34,886 INFO  [30244-36] DisplayManage  修改内屏亮度为：82  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:35,045 INFO  [30244-6] DisplayManage  修改内屏亮度为：77  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:35,202 INFO  [30244-38] DisplayManage  修改内屏亮度为：72  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:35,350 INFO  [30244-36] DisplayManage  修改内屏亮度为：71  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:35,500 INFO  [30244-6] DisplayManage  修改内屏亮度为：61  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:35,744 INFO  [30244-38] DisplayManage  修改内屏亮度为：60  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:35,916 INFO  [30244-36] DisplayManage  修改内屏亮度为：58  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:36,073 INFO  [30244-6] DisplayManage  修改内屏亮度为：59  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:36,221 INFO  [30244-38] DisplayManage  修改内屏亮度为：69  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:36,389 INFO  [30244-36] DisplayManage  修改内屏亮度为：79  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:36,542 INFO  [30244-6] DisplayManage  修改内屏亮度为：83  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:36,690 INFO  [30244-38] DisplayManage  修改内屏亮度为：84  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:36,838 INFO  [30244-36] DisplayManage  修改内屏亮度为：85  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:37,253 INFO  [30244-6] DisplayManage  修改内屏亮度为：86  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:37,400 INFO  [30244-38] DisplayManage  修改内屏亮度为：87  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:37,593 INFO  [30244-36] DisplayManage  修改内屏亮度为：88  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:37,744 INFO  [30244-6] DisplayManage  修改内屏亮度为：89  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:38,204 INFO  [30244-38] DisplayManage  修改内屏亮度为：90  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:38,354 INFO  [30244-36] DisplayManage  修改内屏亮度为：91  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:47,283 INFO  [30244-36] DisplayManage  修改内屏亮度为：94  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:47,523 INFO  [30244-6] DisplayManage  修改内屏亮度为：82  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:47,769 INFO  [30244-38] DisplayManage  修改内屏亮度为：77  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:48,008 INFO  [30244-36] DisplayManage  修改内屏亮度为：73  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:48,277 INFO  [30244-6] DisplayManage  修改内屏亮度为：71  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:48,552 INFO  [30244-6] DisplayManage  修改内屏亮度为：66  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:48,813 INFO  [30244-36] DisplayManage  修改内屏亮度为：64  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:49,052 INFO  [30244-38] DisplayManage  修改内屏亮度为：57  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:49,282 INFO  [30244-6] DisplayManage  修改内屏亮度为：51  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:49,531 INFO  [30244-36] DisplayManage  修改内屏亮度为：47  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:49,772 INFO  [30244-38] DisplayManage  修改内屏亮度为：43  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:50,203 INFO  [30244-6] DisplayManage  修改内屏亮度为：35  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:50,472 INFO  [30244-36] DisplayManage  修改内屏亮度为：32  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:50,713 INFO  [30244-38] DisplayManage  修改内屏亮度为：25  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:51,032 INFO  [30244-6] DisplayManage  修改内屏亮度为：17  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:51,352 INFO  [30244-36] DisplayManage  修改内屏亮度为：13  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:51,671 INFO  [30244-38] DisplayManage  修改内屏亮度为：10  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:51,992 INFO  [30244-6] DisplayManage  修改内屏亮度为：9  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:52,311 INFO  [30244-36] DisplayManage  修改内屏亮度为：11  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:52,631 INFO  [30244-38] DisplayManage  修改内屏亮度为：23  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:52,952 INFO  [30244-6] DisplayManage  修改内屏亮度为：33  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:53,277 INFO  [30244-36] DisplayManage  修改内屏亮度为：43  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:53,593 INFO  [30244-38] DisplayManage  修改内屏亮度为：54  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:53,831 INFO  [30244-6] DisplayManage  修改内屏亮度为：61  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:54,072 INFO  [30244-36] DisplayManage  修改内屏亮度为：66  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:54,312 INFO  [30244-38] DisplayManage  修改内屏亮度为：67  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:54,552 INFO  [30244-38] DisplayManage  修改内屏亮度为：70  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:54,871 INFO  [30244-36] DisplayManage  修改内屏亮度为：72  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:55,191 INFO  [30244-38] DisplayManage  修改内屏亮度为：78  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:55,512 INFO  [30244-36] DisplayManage  修改内屏亮度为：86  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:55,911 INFO  [30244-6] DisplayManage  修改内屏亮度为：91  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:57,111 INFO  [30244-36] DisplayManage  修改内屏亮度为：90  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:57,352 INFO  [30244-6] DisplayManage  修改内屏亮度为：84  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:57,591 INFO  [30244-6] DisplayManage  修改内屏亮度为：78  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:57,912 INFO  [30244-38] DisplayManage  修改内屏亮度为：77  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:58,232 INFO  [30244-36] DisplayManage  修改内屏亮度为：84  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 14:59:58,562 INFO  [30244-6] DisplayManage  修改内屏亮度为：88  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:02,958 INFO  [30244-6] DisplayManage  修改内屏亮度为：89  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:03,193 INFO  [30244-36] DisplayManage  修改内屏亮度为：91  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:03,438 INFO  [30244-38] DisplayManage  修改内屏亮度为：90  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:03,672 INFO  [30244-6] DisplayManage  修改内屏亮度为：86  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:03,992 INFO  [30244-36] DisplayManage  修改内屏亮度为：79  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:04,233 INFO  [30244-38] DisplayManage  修改内屏亮度为：71  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:04,472 INFO  [30244-6] DisplayManage  修改内屏亮度为：69  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:04,792 INFO  [30244-36] DisplayManage  修改内屏亮度为：72  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:05,032 INFO  [30244-38] DisplayManage  修改内屏亮度为：76  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:05,272 INFO  [30244-6] DisplayManage  修改内屏亮度为：77  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:05,592 INFO  [30244-36] DisplayManage  修改内屏亮度为：80  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:05,912 INFO  [30244-38] DisplayManage  修改内屏亮度为：81  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:06,192 INFO  [30244-6] DisplayManage  修改内屏亮度为：83  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:06,513 INFO  [30244-36] DisplayManage  修改内屏亮度为：85  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:06,713 INFO  [30244-38] DisplayManage  修改内屏亮度为：87  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:06,952 INFO  [30244-6] DisplayManage  修改内屏亮度为：89  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:07,192 INFO  [30244-36] DisplayManage  修改内屏亮度为：90  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:07,512 INFO  [30244-38] DisplayManage  修改内屏亮度为：91  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:07,832 INFO  [30244-6] DisplayManage  修改内屏亮度为：93  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:08,313 INFO  [30244-36] DisplayManage  修改内屏亮度为：94  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:08,632 INFO  [30244-38] DisplayManage  修改内屏亮度为：95  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:08,953 INFO  [30244-6] DisplayManage  修改内屏亮度为：98  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:12,235 INFO  [30244-36] DisplayManage  修改内屏亮度为：96  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:12,472 INFO  [30244-6] DisplayManage  修改内屏亮度为：92  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:12,793 INFO  [30244-38] DisplayManage  修改内屏亮度为：90  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:13,591 INFO  [30244-36] DisplayManage  修改内屏亮度为：91  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:13,912 INFO  [30244-6] DisplayManage  修改内屏亮度为：92  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:14,233 INFO  [30244-38] DisplayManage  修改内屏亮度为：93  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:14,552 INFO  [30244-36] DisplayManage  修改内屏亮度为：95  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
2022-04-28 15:00:15,352 INFO  [30244-36] DisplayManage  修改内屏亮度为：97  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\DisplayManage.cs(40行)
